name,lat,lng,attr,distance(km),cool_time(h),cool_time(hms),reduction(hms)
瀬越,43.934987,141.634535,unknown,99.018,18.59693,18時間35分49秒,2時間54分11秒
礼受,43.904871,141.611358,unknown,95.335,18.58490,18時間35分6秒,2時間54分54秒
阿分,43.894339,141.605598,unknown,94.090,18.58083,18時間34分51秒,2時間55分9秒
信砂,43.874479,141.589039,unknown,91.648,18.57285,18時間34分22秒,2時間55分38秒
舎熊,43.869113,141.580068,unknown,90.915,18.57046,18時間34分14秒,2時間55分46秒
朱文別,43.860678,141.564328,unknown,89.744,18.56663,18時間34分0秒,2時間56分0秒
箸別,43.859125,141.55164,unknown,89.383,18.56545,18時間33分56秒,2時間56分4秒
増毛,43.856522,141.527559,unknown,88.766,18.56344,18時間33分48秒,2時間56分12秒
神楽岡,43.745033,142.358257,heat,110.819,18.63552,18時間38分8秒,2時間51分52秒
緑が丘(北海道),43.731074,142.365701,heat,110.225,18.63357,18時間38分1秒,2時間51分59秒
西御料,43.720834,142.371507,heat,109.824,18.63226,18時間37分56秒,2時間52分4秒
西瑞穂,43.70242,142.381982,heat,109.137,18.63002,18時間37分48秒,2時間52分12秒
西神楽,43.682181,142.393677,heat,108.442,18.62774,18時間37分40秒,2時間52分20秒
西聖和,43.669047,142.415209,heat,108.906,18.62926,18時間37分45秒,2時間52分15秒
千代ヶ岡,43.643737,142.451024,heat,109.556,18.63139,18時間37分53秒,2時間52分7秒
北美瑛,43.617884,142.479594,heat,109.831,18.63228,18時間37分56秒,2時間52分4秒
美瑛,43.591186,142.461639,heat,107.003,18.62304,18時間37分23秒,2時間52分37秒
美馬牛,43.537408,142.447192,eco,102.902,18.60963,18時間36分35秒,2時間53分25秒
上富良野,43.464046,142.468761,eco,100.636,18.60222,18時間36分8秒,2時間53分52秒
西中,43.429569,142.441876,eco,97.058,18.59053,18時間35分26秒,2時間54分34秒
ラベンダー畑,43.416919,142.430681,eco,95.663,18.58597,18時間35分9秒,2時間54分51秒
中富良野,43.405704,142.420812,cool,94.438,18.58197,18時間34分55秒,2時間55分5秒
鹿討,43.387499,142.404812,cool,92.467,18.57553,18時間34分32秒,2時間55分28秒
学田,43.366234,142.386118,cool,90.189,18.56808,18時間34分5秒,2時間55分55秒
旭川四条,43.764056,142.375815,heat,113.288,18.64359,18時間38分37秒,2時間51分23秒
新旭川,43.780174,142.384789,heat,115.036,18.64931,18時間38分58秒,2時間51分2秒
永山,43.814158,142.434382,heat,120.524,18.66726,18時間40分2秒,2時間49分58秒
北永山,43.826736,142.454493,heat,122.658,18.67424,18時間40分27秒,2時間49分33秒
南比布,43.853342,142.467271,unknown,125.434,18.68332,18時間41分0秒,2時間49分0秒
比布,43.874478,142.471294,heat,127.299,18.68942,18時間41分22秒,2時間48分38秒
北比布,43.901728,142.476545,unknown,129.732,18.69738,18時間41分51秒,2時間48分9秒
蘭留,43.925072,142.473699,heat,131.428,18.70292,18時間42分11秒,2時間47分49秒
塩狩,43.96794,142.4552,heat,133.903,18.71102,18時間42分40秒,2時間47分20秒
和寒,44.026932,142.415309,heat,136.804,18.72051,18時間43分14秒,2時間46分46秒
東六線,44.068723,142.388073,unknown,139.106,18.72804,18時間43分41秒,2時間46分19秒
剣淵,44.09643,142.364754,heat,140.470,18.73250,18時間43分57秒,2時間46分3秒
北剣淵,44.139423,142.377955,unknown,144.973,18.74723,18時間44分50秒,2時間45分10秒
士別,44.172536,142.388247,cool,148.463,18.75864,18時間45分31秒,2時間44分29秒
下士別,44.210583,142.396405,unknown,152.327,18.77128,18時間46分17秒,2時間43分43秒
多寄,44.241296,142.396315,cool,155.169,18.78057,18時間46分50秒,2時間43分10秒
瑞穂,44.266349,142.396244,cool,157.505,18.78821,18時間47分18秒,2時間42分42秒
風連,44.292238,142.421624,cool,161.019,18.79969,18時間47分59秒,2時間42分1秒
名寄高校,44.331382,142.465484,cool,166.568,18.81783,18時間49分4秒,2時間40分56秒
名寄,44.349403,142.465207,cool,168.242,18.82330,18時間49分24秒,2時間40分36秒
日進(北海道),44.381713,142.467354,cool,171.371,18.83352,18時間50分1秒,2時間39分59秒
北星,44.441569,142.428116,unknown,175.478,18.84694,18時間50分49秒,2時間39分11秒
智恵文,44.455553,142.414772,cool,176.306,18.84964,18時間50分59秒,2時間39分1秒
智北,44.46103,142.394007,cool,176.038,18.84877,18時間50分56秒,2時間39分4秒
南美深,44.462604,142.367822,unknown,175.201,18.84603,18時間50分46秒,2時間39分14秒
美深,44.482951,142.350597,cool,176.567,18.85049,18時間51分2秒,2時間38分58秒
初野,44.512808,142.336129,unknown,179.005,18.85846,18時間51分30秒,2時間38分30秒
紋穂内,44.538761,142.33357,unknown,181.501,18.86660,18時間52分0秒,2時間38分0秒
恩根内,44.598486,142.309447,unknown,186.683,18.88352,18時間53分1秒,2時間36分59秒
豊清水,44.639503,142.270342,unknown,189.597,18.89302,18時間53分35秒,2時間36分25秒
天塩川温泉,44.665041,142.258682,cool,191.853,18.90038,18時間54分1秒,2時間35分59秒
咲来,44.692702,142.267569,cool,194.963,18.91052,18時間54分38秒,2時間35分22秒
音威子府,44.729448,142.259883,cool,198.519,18.92212,18時間55分20秒,2時間34分40秒
筬島,44.738883,142.197777,cool,197.731,18.91955,18時間55分10秒,2時間34分50秒
佐久,44.743986,142.048562,cool,194.498,18.90901,18時間54分32秒,2時間35分28秒
天塩中川,44.81186,142.075335,cool,202.333,18.93455,18時間56分4秒,2時間33分56秒
歌内,44.880493,142.052162,unknown,209.141,18.95672,18時間57分24秒,2時間32分36秒
問寒別,44.91233,142.025562,cool,211.998,18.96602,18時間57分58秒,2時間32分2秒
糠南,44.920778,142.000931,cool,212.415,18.96737,18時間58分3秒,2時間31分57秒
雄信内,44.911735,141.935888,unknown,210.222,18.96024,18時間57分37秒,2時間32分23秒
安牛,44.949809,141.894187,unknown,213.645,18.97137,18時間58分17秒,2時間31分43秒
南幌延,44.965084,141.884892,unknown,215.158,18.97630,18時間58分35秒,2時間31分25秒
上幌延,44.985787,141.880905,unknown,217.351,18.98343,18時間59分0秒,2時間31分0秒
幌延,45.014503,141.84569,eco,219.959,18.99191,18時間59分31秒,2時間30分29秒
下沼,45.037146,141.758218,eco,221.299,18.99626,18時間59分47秒,2時間30分13秒
豊富,45.104624,141.772088,eco,228.880,19.02089,19時間1分15秒,2時間28分45秒
徳満,45.145838,141.751039,unknown,233.177,19.03484,19時間2分5秒,2時間27分55秒
兜沼,45.220236,141.6972,eco,240.841,19.05968,19時間3分35秒,2時間26分25秒
勇知,45.259339,141.685151,eco,245.053,19.07333,19時間4分24秒,2時間25分36秒
抜海,45.316866,141.644576,unknown,251.089,19.09286,19時間5分34秒,2時間24分26秒
南稚内,45.398166,141.683026,eco,260.383,19.12289,19時間7分22秒,2時間22分38秒
稚内,45.416995,141.676999,eco,262.418,19.12946,19時間7分46秒,2時間22分14秒
南永山,43.78055,142.40853,heat,116.463,18.65397,18時間39分14秒,2時間50分46秒
東旭川,43.776571,142.441544,heat,118.139,18.65945,18時間39分34秒,2時間50分26秒
北日ノ出,43.781813,142.466127,unknown,120.008,18.66557,18時間39分56秒,2時間50分4秒
桜岡,43.801812,142.486968,heat,122.731,18.67447,18時間40分28秒,2時間49分32秒
当麻,43.825477,142.516987,heat,126.277,18.68607,18時間41分10秒,2時間48分50秒
将軍山,43.857455,142.521559,unknown,128.926,18.69474,18時間41分41秒,2時間48分19秒
伊香牛,43.876025,142.525227,eco,130.544,18.70003,18時間42分0秒,2時間48分0秒
愛別,43.898635,142.582176,eco,135.602,18.71658,18時間43分0秒,2時間47分0秒
中愛別,43.896216,142.655424,eco,139.813,18.73035,18時間43分49秒,2時間46分11秒
愛山,43.866442,142.680699,unknown,139.243,18.72849,18時間43分43秒,2時間46分17秒
安足間,43.852011,142.693868,eco,139.063,18.72790,18時間43分40秒,2時間46分20秒
東雲(北海道),43.843693,142.716544,unknown,139.928,18.73073,18時間43分51秒,2時間46分9秒
上川,43.848508,142.766895,eco,143.471,18.74232,18時間44分32秒,2時間45分28秒
上白滝,43.876501,143.1444,unknown,170.342,18.83016,18時間49分49秒,2時間40分11秒
白滝,43.884435,143.180795,eco,173.296,18.83981,18時間50分23秒,2時間39分37秒
旧白滝,43.919905,143.236729,unknown,179.170,18.85899,18時間51分32秒,2時間38分28秒
下白滝,43.944553,143.276088,unknown,183.288,18.87244,18時間52分21秒,2時間37分39秒
丸瀬布,44.006354,143.335817,cool,190.978,18.89753,18時間53分51秒,2時間36分9秒
瀬戸瀬,44.008753,143.420937,cool,196.900,18.91684,18時間55分1秒,2時間34分59秒
遠軽,44.060278,143.520667,cool,206.691,18.94874,18時間56分55秒,2時間33分5秒
安国,43.993322,143.535762,cool,203.951,18.93982,18時間56分23秒,2時間33分37秒
生野(北海道),43.959928,143.532945,unknown,201.949,18.93329,18時間56分0秒,2時間34分0秒
生田原,43.923674,143.534627,cool,200.168,18.92749,18時間55分39秒,2時間34分21秒
金華,43.803484,143.57114,unknown,197.015,18.91721,18時間55分2秒,2時間34分58秒
西留辺蘂,43.785345,143.603257,cool,198.585,18.92233,18時間55分20秒,2時間34分40秒
留辺蘂,43.785534,143.621394,cool,199.935,18.92673,18時間55分36秒,2時間34分24秒
相内,43.795948,143.756449,cool,210.408,18.96084,18時間57分39秒,2時間32分21秒
東相内,43.805466,143.809499,cool,214.755,18.97499,18時間58分30秒,2時間31分30秒
西北見,43.803114,143.841586,cool,217.057,18.98247,18時間58分57秒,2時間31分3秒
北見,43.805504,143.898167,cool,221.390,18.99656,18時間59分48秒,2時間30分12秒
柏陽,43.824911,143.916737,cool,223.555,19.00360,19時間0分13秒,2時間29分47秒
愛し野,43.841426,143.932962,cool,225.436,19.00971,19時間0分35秒,2時間29分25秒
端野,43.851172,143.942336,cool,226.534,19.01327,19時間0分48秒,2時間29分12秒
緋牛内,43.880431,143.999887,cool,232.027,19.03110,19時間1分52秒,2時間28分8秒
美幌,43.836967,144.10563,cool,238.208,19.05115,19時間3分4秒,2時間26分56秒
西女満別,43.880057,144.148372,cool,243.093,19.06698,19時間4分1秒,2時間25分59秒
女満別,43.915886,144.170665,cool,246.197,19.07703,19時間4分37秒,2時間25分23秒
呼人,43.963695,144.218945,cool,251.767,19.09505,19時間5分42秒,2時間24分18秒
網走,44.019873,144.254156,cool,256.785,19.11127,19時間6分41秒,2時間23分19秒
桂台,44.016913,144.273223,heat,258.057,19.11538,19時間6分55秒,2時間23分5秒
鱒浦,43.982481,144.296526,heat,258.305,19.11618,19時間6分58秒,2時間23分2秒
藻琴,43.968358,144.320079,heat,259.468,19.11994,19時間7分12秒,2時間22分48秒
北浜(北海道),43.958549,144.352541,heat,261.488,19.12646,19時間7分35秒,2時間22分25秒
原生花園,43.941033,144.41443,heat,265.429,19.13918,19時間8分21秒,2時間21分39秒
浜小清水,43.934077,144.453187,cool,268.075,19.14771,19時間8分52秒,2時間21分8秒
止別,43.921558,144.519818,cool,272.634,19.16240,19時間9分45秒,2時間20分15秒
知床斜里,43.910749,144.661647,cool,283.009,19.19577,19時間11分45秒,2時間18分15秒
中斜里,43.874608,144.659033,cool,281.581,19.19118,19時間11分28秒,2時間18分32秒
南斜里,43.867531,144.63431,unknown,279.455,19.18434,19時間11分4秒,2時間18分56秒
清里町,43.83871,144.593948,cool,275.415,19.17135,19時間10分17秒,2時間19分43秒
札弦,43.786574,144.531526,cool,268.960,19.15056,19時間9分2秒,2時間20分58秒
緑,43.718282,144.505499,eco,264.922,19.13754,19時間8分15秒,2時間21分45秒
川湯温泉,43.616258,144.457749,eco,258.512,19.11685,19時間7分1秒,2時間22分59秒
美留和,43.555316,144.437656,eco,255.536,19.10724,19時間6分26秒,2時間23分34秒
摩周,43.487373,144.463981,eco,256.276,19.10963,19時間6分35秒,2時間23分25秒
南弟子屈,43.428656,144.514729,unknown,259.350,19.11956,19時間7分10秒,2時間22分50秒
磯分内,43.379389,144.554322,eco,261.844,19.12761,19時間7分39秒,2時間22分21秒
標茶,43.298472,144.608434,eco,265.346,19.13891,19時間8分20秒,2時間21分40秒
五十石,43.238771,144.545558,unknown,259.832,19.12111,19時間7分16秒,2時間22分44秒
茅沼,43.202097,144.503788,cool,256.262,19.10958,19時間6分34秒,2時間23分26秒
塘路,43.151739,144.496817,eco,255.538,19.10724,19時間6分26秒,2時間23分34秒
細岡,43.105055,144.469683,eco,253.298,19.10000,19時間6分0秒,2時間24分0秒
釧路湿原,43.100647,144.447799,eco,251.523,19.09426,19時間5分39秒,2時間24分21秒
遠矢,43.047878,144.458367,eco,252.475,19.09734,19時間5分50秒,2時間24分10秒
中小国,41.051702,140.596798,cool,232.745,19.03343,19時間2分0秒,2時間28分0秒
津軽二股,41.145937,140.514231,eco,224.650,19.00715,19時間0分26秒,2時間29分34秒
竜飛海底,41.257228,140.347946,unknown,217.712,18.98460,18時間59分5秒,2時間30分55秒
知内,41.601092,140.33494,unknown,183.299,18.87247,18時間52分21秒,2時間37分39秒
木古内,41.677642,140.434004,eco,172.026,18.83566,18時間50分8秒,2時間39分52秒
江差,41.856727,140.127933,unknown,167.987,18.82247,18時間49分21秒,2時間40分39秒
上ノ国,41.805567,140.124106,unknown,172.790,18.83816,18時間50分17秒,2時間39分43秒
中須田,41.787214,140.149321,unknown,173.275,18.83974,18時間50分23秒,2時間39分37秒
桂岡,41.773096,140.166071,unknown,173.802,18.84146,18時間50分29秒,2時間39分31秒
宮越,41.762404,140.184998,unknown,173.933,18.84189,18時間50分31秒,2時間39分29秒
湯ノ岱,41.750312,140.243698,unknown,172.476,18.83713,18時間50分14秒,2時間39分46秒
神明(北海道),41.734481,140.265709,unknown,173.043,18.83899,18時間50分20秒,2時間39分40秒
吉堀,41.684059,140.379226,unknown,173.407,18.84017,18時間50分25秒,2時間39分35秒
渡島鶴岡,41.671014,140.41137,unknown,173.510,18.84051,18時間50分26秒,2時間39分34秒
札苅,41.699271,140.468097,eco,168.639,18.82460,18時間49分29秒,2時間40分31秒
泉沢,41.700867,140.506797,eco,167.136,18.81969,18時間49分11秒,2時間40分49秒
釜谷,41.712153,140.53718,eco,164.966,18.81260,18時間48分45秒,2時間41分15秒
渡島当別,41.737309,140.579109,eco,161.021,18.79970,18時間47分59秒,2時間42分1秒
茂辺地,41.766604,140.600561,eco,157.329,18.78763,18時間47分15秒,2時間42分45秒
上磯,41.81956,140.640599,eco,150.616,18.76568,18時間45分56秒,2時間44分4秒
清川口,41.824615,140.652906,eco,149.708,18.76271,18時間45分46秒,2時間44分14秒
久根別,41.826727,140.666468,eco,149.068,18.76062,18時間45分38秒,2時間44分22秒
東久根別,41.826005,140.679731,eco,148.736,18.75953,18時間45分34秒,2時間44分26秒
七重浜,41.817643,140.707957,eco,148.765,18.75963,18時間45分35秒,2時間44分25秒
八戸,40.5092,141.431499,eco,284.672,19.20111,19時間12分4秒,2時間17分56秒
新庄,38.76256,140.306064,eco,486.779,19.82849,19時間49分43秒,1時間40分17秒
泉田,38.811758,140.310039,eco,481.333,19.81231,19時間48分44秒,1時間41分16秒
羽前豊里,38.836748,140.242247,eco,479.669,19.80735,19時間48分26秒,1時間41分34秒
真室川,38.858243,140.254814,heat,477.117,19.79974,19時間47分59秒,1時間42分1秒
釜淵,38.93281,140.263864,heat,468.826,19.77495,19時間46分30秒,1時間43分30秒
大滝,38.971485,140.320199,cool,463.700,19.75957,19時間45分34秒,1時間44分26秒
及位,38.992983,140.361164,cool,460.718,19.75060,19時間45分2秒,1時間44分58秒
院内,39.049706,140.4138,heat,453.725,19.72953,19時間43分46秒,1時間46分14秒
横堀,39.064533,140.45131,heat,451.565,19.72300,19時間43分23秒,1時間46分37秒
三関,39.110196,140.483796,heat,446.105,19.70647,19時間42分23秒,1時間47分37秒
上湯沢,39.134221,140.485262,heat,443.447,19.69841,19時間41分54秒,1時間48分6秒
湯沢,39.163443,140.487011,heat,440.215,19.68860,19時間41分19秒,1時間48分41秒
下湯沢,39.197196,140.50249,heat,436.297,19.67668,19時間40分36秒,1時間49分24秒
十文字,39.221186,140.526287,heat,433.342,19.66768,19時間40分4秒,1時間49分56秒
醍醐(秋田),39.248716,140.53853,heat,430.155,19.65795,19時間39分29秒,1時間50分31秒
柳田(秋田),39.276385,140.553856,heat,426.913,19.64804,19時間38分53秒,1時間51分7秒
横手,39.310146,140.5604,heat,423.117,19.63643,19時間38分11秒,1時間51分49秒
後三年,39.364891,140.538397,heat,417.396,19.61888,19時間37分8秒,1時間52分52秒
飯詰,39.406013,140.515378,heat,413.203,19.60599,19時間36分22秒,1時間53分38秒
大曲(秋田),39.465712,140.479628,heat,407.179,19.58743,19時間35分15秒,1時間54分45秒
神宮寺,39.494841,140.426518,heat,404.812,19.58013,19時間34分48秒,1時間55分12秒
刈和野,39.547646,140.372402,heat,399.942,19.56508,19時間33分54秒,1時間56分6秒
峰吉川,39.566586,140.32314,heat,398.743,19.56136,19時間33分41秒,1時間56分19秒
羽後境,39.618679,140.320722,heat,393.125,19.54396,19時間32分38秒,1時間57分22秒
大張野,39.663347,140.274071,heat,389.153,19.53162,19時間31分54秒,1時間58分6秒
和田,39.65087,140.218754,heat,391.592,19.53920,19時間32分21秒,1時間57分39秒
四ツ小屋,39.661341,140.144946,heat,391.995,19.54045,19時間32分26秒,1時間57分34秒
秋田,39.716748,140.129931,heat,386.360,19.52294,19時間31分23秒,1時間58分37秒
泉外旭川,39.738358,140.112283,heat,384.431,19.51694,19時間31分1秒,1時間58分59秒
土崎,39.758453,140.073601,heat,383.158,19.51297,19時間30分47秒,1時間59分13秒
上飯島,39.779336,140.06847,eco,381.043,19.50638,19時間30分23秒,1時間59分37秒
追分(秋田),39.809925,140.05781,cool,378.025,19.49697,19時間29分49秒,2時間0分11秒
大久保(秋田),39.87089,140.063079,eco,371.391,19.47624,19時間28分34秒,2時間1分26秒
羽後飯塚,39.898981,140.0733,eco,368.148,19.46609,19時間27分58秒,2時間2分2秒
井川さくら,39.911925,140.076022,eco,366.702,19.46156,19時間27分42秒,2時間2分18秒
