name,lat,lng,attr,distance(km),cool_time(h),cool_time(hms),reduction(hms)
瀬越,43.934987,141.634535,unknown,99.018,11.00604,11時間0分22秒,7時間29分38秒
礼受,43.904871,141.611358,unknown,95.335,10.97497,10時間58分30秒,7時間31分30秒
阿分,43.894339,141.605598,unknown,94.090,10.96447,10時間57分52秒,7時間32分8秒
信砂,43.874479,141.589039,unknown,91.648,10.94387,10時間56分38秒,7時間33分22秒
舎熊,43.869113,141.580068,unknown,90.915,10.93769,10時間56分16秒,7時間33分44秒
朱文別,43.860678,141.564328,unknown,89.744,10.92781,10時間55分40秒,7時間34分20秒
箸別,43.859125,141.55164,unknown,89.383,10.92477,10時間55分29秒,7時間34分31秒
増毛,43.856522,141.527559,unknown,88.766,10.91957,10時間55分10秒,7時間34分50秒
神楽岡,43.745033,142.358257,heat,110.819,11.10563,11時間6分20秒,7時間23分40秒
緑が丘(北海道),43.731074,142.365701,heat,110.225,11.10062,11時間6分2秒,7時間23分58秒
西御料,43.720834,142.371507,heat,109.824,11.09723,11時間5分50秒,7時間24分10秒
西瑞穂,43.70242,142.381982,heat,109.137,11.09143,11時間5分29秒,7時間24分31秒
西神楽,43.682181,142.393677,heat,108.442,11.08557,11時間5分8秒,7時間24分52秒
西聖和,43.669047,142.415209,heat,108.906,11.08949,11時間5分22秒,7時間24分38秒
千代ヶ岡,43.643737,142.451024,heat,109.556,11.09497,11時間5分42秒,7時間24分18秒
北美瑛,43.617884,142.479594,heat,109.831,11.09729,11時間5分50秒,7時間24分10秒
美瑛,43.591186,142.461639,heat,107.003,11.07342,11時間4分24秒,7時間25分36秒
美馬牛,43.537408,142.447192,eco,102.902,11.03881,11時間2分20秒,7時間27分40秒
上富良野,43.464046,142.468761,eco,100.636,11.01969,11時間1分11秒,7時間28分49秒
西中,43.429569,142.441876,eco,97.058,10.98950,10時間59分22秒,7時間30分38秒
ラベンダー畑,43.416919,142.430681,eco,95.663,10.97773,10時間58分40秒,7時間31分20秒
中富良野,43.405704,142.420812,cool,94.438,10.96740,10時間58分3秒,7時間31分57秒
鹿討,43.387499,142.404812,cool,92.467,10.95078,10時間57分3秒,7時間32分57秒
学田,43.366234,142.386118,cool,90.189,10.93157,10時間55分54秒,7時間34分6秒
旭川四条,43.764056,142.375815,heat,113.288,11.12648,11時間7分35秒,7時間22分25秒
新旭川,43.780174,142.384789,heat,115.036,11.14123,11時間8分28秒,7時間21分32秒
永山,43.814158,142.434382,heat,120.524,11.18757,11時間11分15秒,7時間18分45秒
北永山,43.826736,142.454493,heat,122.658,11.20559,11時間12分20秒,7時間17分40秒
南比布,43.853342,142.467271,unknown,125.434,11.22903,11時間13分44秒,7時間16分16秒
比布,43.874478,142.471294,heat,127.299,11.24477,11時間14分41秒,7時間15分19秒
北比布,43.901728,142.476545,unknown,129.732,11.26532,11時間15分55秒,7時間14分5秒
蘭留,43.925072,142.473699,heat,131.428,11.27964,11時間16分47秒,7時間13分13秒
塩狩,43.96794,142.4552,heat,133.903,11.30054,11時間18分2秒,7時間11分58秒
和寒,44.026932,142.415309,heat,136.804,11.32503,11時間19分30秒,7時間10分30秒
東六線,44.068723,142.388073,unknown,139.106,11.34447,11時間20分40秒,7時間9分20秒
剣淵,44.09643,142.364754,heat,140.470,11.35599,11時間21分22秒,7時間8分38秒
北剣淵,44.139423,142.377955,unknown,144.973,11.39401,11時間23分38秒,7時間6分22秒
士別,44.172536,142.388247,cool,148.463,11.42347,11時間25分24秒,7時間4分36秒
下士別,44.210583,142.396405,unknown,152.327,11.45609,11時間27分22秒,7時間2分38秒
多寄,44.241296,142.396315,cool,155.169,11.48008,11時間28分48秒,7時間1分12秒
瑞穂,44.266349,142.396244,cool,157.505,11.49979,11時間29分59秒,7時間0分1秒
風連,44.292238,142.421624,cool,161.019,11.52944,11時間31分46秒,6時間58分14秒
名寄高校,44.331382,142.465484,cool,166.568,11.57626,11時間34分35秒,6時間55分25秒
名寄,44.349403,142.465207,cool,168.242,11.59038,11時間35分25秒,6時間54分35秒
日進(北海道),44.381713,142.467354,cool,171.371,11.61677,11時間37分0秒,6時間53分0秒
北星,44.441569,142.428116,unknown,175.478,11.65140,11時間39分5秒,6時間50分55秒
智恵文,44.455553,142.414772,cool,176.306,11.65838,11時間39分30秒,6時間50分30秒
智北,44.46103,142.394007,cool,176.038,11.65612,11時間39分22秒,6時間50分38秒
南美深,44.462604,142.367822,unknown,175.201,11.64906,11時間38分57秒,6時間51分3秒
美深,44.482951,142.350597,cool,176.567,11.66058,11時間39分38秒,6時間50分22秒
初野,44.512808,142.336129,unknown,179.005,11.68113,11時間40分52秒,6時間49分8秒
紋穂内,44.538761,142.33357,unknown,181.501,11.70217,11時間42分8秒,6時間47分52秒
恩根内,44.598486,142.309447,unknown,186.683,11.74582,11時間44分45秒,6時間45分15秒
豊清水,44.639503,142.270342,unknown,189.597,11.77037,11時間46分13秒,6時間43分47秒
天塩川温泉,44.665041,142.258682,cool,191.853,11.78936,11時間47分22秒,6時間42分38秒
咲来,44.692702,142.267569,cool,194.963,11.81554,11時間48分56秒,6時間41分4秒
音威子府,44.729448,142.259883,cool,198.519,11.84547,11時間50分44秒,6時間39分16秒
筬島,44.738883,142.197777,cool,197.731,11.83883,11時間50分20秒,6時間39分40秒
佐久,44.743986,142.048562,cool,194.498,11.81163,11時間48分42秒,6時間41分18秒
天塩中川,44.81186,142.075335,cool,202.333,11.87755,11時間52分39秒,6時間37分21秒
歌内,44.880493,142.052162,unknown,209.141,11.93478,11時間56分5秒,6時間33分55秒
問寒別,44.91233,142.025562,cool,211.998,11.95878,11時間57分32秒,6時間32分28秒
糠南,44.920778,142.000931,cool,212.415,11.96229,11時間57分44秒,6時間32分16秒
雄信内,44.911735,141.935888,unknown,210.222,11.94386,11時間56分38秒,6時間33分22秒
安牛,44.949809,141.894187,unknown,213.645,11.97262,11時間58分21秒,6時間31分39秒
南幌延,44.965084,141.884892,unknown,215.158,11.98532,11時間59分7秒,6時間30分53秒
上幌延,44.985787,141.880905,unknown,217.351,12.00374,12時間0分13秒,6時間29分47秒
幌延,45.014503,141.84569,eco,219.959,12.02562,12時間1分32秒,6時間28分28秒
下沼,45.037146,141.758218,eco,221.299,12.03687,12時間2分13秒,6時間27分47秒
豊富,45.104624,141.772088,eco,228.880,12.10044,12時間6分2秒,6時間23分58秒
徳満,45.145838,141.751039,unknown,233.177,12.13643,12時間8分11秒,6時間21分49秒
兜沼,45.220236,141.6972,eco,240.841,12.20058,12時間12分2秒,6時間17分58秒
勇知,45.259339,141.685151,eco,245.053,12.23580,12時間14分9秒,6時間15分51秒
抜海,45.316866,141.644576,unknown,251.089,12.28622,12時間17分10秒,6時間12分50秒
南稚内,45.398166,141.683026,eco,260.383,12.36375,12時間21分49秒,6時間8分11秒
稚内,45.416995,141.676999,eco,262.418,12.38070,12時間22分51秒,6時間7分9秒
南永山,43.78055,142.40853,heat,116.463,11.15328,11時間9分12秒,7時間20分48秒
東旭川,43.776571,142.441544,heat,118.139,11.16743,11時間10分3秒,7時間19分57秒
北日ノ出,43.781813,142.466127,unknown,120.008,11.18321,11時間11分0秒,7時間19分0秒
桜岡,43.801812,142.486968,heat,122.731,11.20620,11時間12分22秒,7時間17分38秒
当麻,43.825477,142.516987,heat,126.277,11.23614,11時間14分10秒,7時間15分50秒
将軍山,43.857455,142.521559,unknown,128.926,11.25851,11時間15分31秒,7時間14分29秒
伊香牛,43.876025,142.525227,eco,130.544,11.27217,11時間16分20秒,7時間13分40秒
愛別,43.898635,142.582176,eco,135.602,11.31488,11時間18分54秒,7時間11分6秒
中愛別,43.896216,142.655424,eco,139.813,11.35044,11時間21分2秒,7時間8分58秒
愛山,43.866442,142.680699,unknown,139.243,11.34563,11時間20分44秒,7時間9分16秒
安足間,43.852011,142.693868,eco,139.063,11.34411,11時間20分39秒,7時間9分21秒
東雲(北海道),43.843693,142.716544,unknown,139.928,11.35141,11時間21分5秒,7時間8分55秒
上川,43.848508,142.766895,eco,143.471,11.38133,11時間22分53秒,7時間7分7秒
上白滝,43.876501,143.1444,unknown,170.342,11.60809,11時間36分29秒,6時間53分31秒
白滝,43.884435,143.180795,eco,173.296,11.63300,11時間37分59秒,6時間52分1秒
旧白滝,43.919905,143.236729,unknown,179.170,11.68252,11時間40分57秒,6時間49分3秒
下白滝,43.944553,143.276088,unknown,183.288,11.71722,11時間43分2秒,6時間46分58秒
丸瀬布,44.006354,143.335817,cool,190.978,11.78199,11時間46分55秒,6時間43分5秒
瀬戸瀬,44.008753,143.420937,cool,196.900,11.83184,11時間49分55秒,6時間40分5秒
遠軽,44.060278,143.520667,cool,206.691,11.91419,11時間54分51秒,6時間35分9秒
安国,43.993322,143.535762,cool,203.951,11.89115,11時間53分28秒,6時間36分32秒
生野(北海道),43.959928,143.532945,unknown,201.949,11.87432,11時間52分28秒,6時間37分32秒
生田原,43.923674,143.534627,cool,200.168,11.85934,11時間51分34秒,6時間38分26秒
金華,43.803484,143.57114,unknown,197.015,11.83281,11時間49分58秒,6時間40分2秒
西留辺蘂,43.785345,143.603257,cool,198.585,11.84602,11時間50分46秒,6時間39分14秒
留辺蘂,43.785534,143.621394,cool,199.935,11.85738,11時間51分27秒,6時間38分33秒
相内,43.795948,143.756449,cool,210.408,11.94543,11時間56分44秒,6時間33分16秒
東相内,43.805466,143.809499,cool,214.755,11.98194,11時間58分55秒,6時間31分5秒
西北見,43.803114,143.841586,cool,217.057,12.00127,12時間0分5秒,6時間29分55秒
北見,43.805504,143.898167,cool,221.390,12.03763,12時間2分15秒,6時間27分45秒
柏陽,43.824911,143.916737,cool,223.555,12.05579,12時間3分21秒,6時間26分39秒
愛し野,43.841426,143.932962,cool,225.436,12.07157,12時間4分18秒,6時間25分42秒
端野,43.851172,143.942336,cool,226.534,12.08077,12時間4分51秒,6時間25分9秒
緋牛内,43.880431,143.999887,cool,232.027,12.12680,12時間7分36秒,6時間22分24秒
美幌,43.836967,144.10563,cool,238.208,12.17855,12時間10分43秒,6時間19分17秒
西女満別,43.880057,144.148372,cool,243.093,12.21941,12時間13分10秒,6時間16分50秒
女満別,43.915886,144.170665,cool,246.197,12.24536,12時間14分43秒,6時間15分17秒
呼人,43.963695,144.218945,cool,251.767,12.29188,12時間17分31秒,6時間12分29秒
網走,44.019873,144.254156,cool,256.785,12.33375,12時間20分2秒,6時間9分58秒
桂台,44.016913,144.273223,heat,258.057,12.34436,12時間20分40秒,6時間9分20秒
鱒浦,43.982481,144.296526,heat,258.305,12.34642,12時間20分47秒,6時間9分13秒
藻琴,43.968358,144.320079,heat,259.468,12.35612,12時間21分22秒,6時間8分38秒
北浜(北海道),43.958549,144.352541,heat,261.488,12.37295,12時間22分23秒,6時間7分37秒
原生花園,43.941033,144.41443,heat,265.429,12.40578,12時間24分21秒,6時間5分39秒
浜小清水,43.934077,144.453187,cool,268.075,12.42780,12時間25分40秒,6時間4分20秒
止別,43.921558,144.519818,cool,272.634,12.46572,12時間27分57秒,6時間2分3秒
知床斜里,43.910749,144.661647,cool,283.009,12.55186,12時間33分7秒,5時間56分53秒
中斜里,43.874608,144.659033,cool,281.581,12.54002,12時間32分24秒,5時間57分36秒
南斜里,43.867531,144.63431,unknown,279.455,12.52238,12時間31分21秒,5時間58分39秒
清里町,43.83871,144.593948,cool,275.415,12.48883,12時間29分20秒,6時間0分40秒
札弦,43.786574,144.531526,cool,268.960,12.43516,12時間26分7秒,6時間3分53秒
緑,43.718282,144.505499,eco,264.922,12.40156,12時間24分6秒,6時間5分54秒
川湯温泉,43.616258,144.457749,eco,258.512,12.34815,12時間20分53秒,6時間9分7秒
美留和,43.555316,144.437656,eco,255.536,12.32333,12時間19分24秒,6時間10分36秒
摩周,43.487373,144.463981,eco,256.276,12.32950,12時間19分46秒,6時間10分14秒
南弟子屈,43.428656,144.514729,unknown,259.350,12.35514,12時間21分18秒,6時間8分42秒
磯分内,43.379389,144.554322,eco,261.844,12.37592,12時間22分33秒,6時間7分27秒
標茶,43.298472,144.608434,eco,265.346,12.40509,12時間24分18秒,6時間5分42秒
五十石,43.238771,144.545558,unknown,259.832,12.35915,12時間21分33秒,6時間8分27秒
茅沼,43.202097,144.503788,cool,256.262,12.32939,12時間19分46秒,6時間10分14秒
塘路,43.151739,144.496817,eco,255.538,12.32335,12時間19分24秒,6時間10分36秒
細岡,43.105055,144.469683,eco,253.298,12.30466,12時間18分17秒,6時間11分43秒
釧路湿原,43.100647,144.447799,eco,251.523,12.28984,12時間17分23秒,6時間12分37秒
遠矢,43.047878,144.458367,eco,252.475,12.29779,12時間17分52秒,6時間12分8秒
中小国,41.051702,140.596798,cool,232.745,12.13282,12時間7分58秒,6時間22分2秒
津軽二股,41.145937,140.514231,eco,224.650,12.06497,12時間3分54秒,6時間26分6秒
竜飛海底,41.257228,140.347946,unknown,217.712,12.00677,12時間0分24秒,6時間29分36秒
知内,41.601092,140.33494,unknown,183.299,11.71732,11時間43分2秒,6時間46分58秒
木古内,41.677642,140.434004,eco,172.026,11.62229,11時間37分20秒,6時間52分40秒
江差,41.856727,140.127933,unknown,167.987,11.58823,11時間35分18秒,6時間54分42秒
上ノ国,41.805567,140.124106,unknown,172.790,11.62874,11時間37分43秒,6時間52分17秒
中須田,41.787214,140.149321,unknown,173.275,11.63282,11時間37分58秒,6時間52分2秒
桂岡,41.773096,140.166071,unknown,173.802,11.63727,11時間38分14秒,6時間51分46秒
宮越,41.762404,140.184998,unknown,173.933,11.63837,11時間38分18秒,6時間51分42秒
湯ノ岱,41.750312,140.243698,unknown,172.476,11.62609,11時間37分34秒,6時間52分26秒
神明(北海道),41.734481,140.265709,unknown,173.043,11.63087,11時間37分51秒,6時間52分9秒
吉堀,41.684059,140.379226,unknown,173.407,11.63394,11時間38分2秒,6時間51分58秒
渡島鶴岡,41.671014,140.41137,unknown,173.510,11.63481,11時間38分5秒,6時間51分55秒
札苅,41.699271,140.468097,eco,168.639,11.59373,11時間35分37秒,6時間54分23秒
泉沢,41.700867,140.506797,eco,167.136,11.58105,11時間34分52秒,6時間55分8秒
釜谷,41.712153,140.53718,eco,164.966,11.56275,11時間33分46秒,6時間56分14秒
渡島当別,41.737309,140.579109,eco,161.021,11.52946,11時間31分46秒,6時間58分14秒
茂辺地,41.766604,140.600561,eco,157.329,11.49831,11時間29分54秒,7時間0分6秒
上磯,41.81956,140.640599,eco,150.616,11.44165,11時間26分30秒,7時間3分30秒
清川口,41.824615,140.652906,eco,149.708,11.43398,11時間26分2秒,7時間3分58秒
久根別,41.826727,140.666468,eco,149.068,11.42858,11時間25分43秒,7時間4分17秒
東久根別,41.826005,140.679731,eco,148.736,11.42578,11時間25分33秒,7時間4分27秒
七重浜,41.817643,140.707957,eco,148.765,11.42602,11時間25分34秒,7時間4分26秒
八戸,40.5092,141.431499,eco,284.672,12.56565,12時間33分56秒,5時間56分4秒
新庄,38.76256,140.306064,eco,486.779,14.18518,14時間11分7秒,4時間18分53秒
泉田,38.811758,140.310039,eco,481.333,14.14340,14時間8分36秒,4時間21分24秒
羽前豊里,38.836748,140.242247,eco,479.669,14.13060,14時間7分50秒,4時間22分10秒
真室川,38.858243,140.254814,heat,477.117,14.11096,14時間6分39秒,4時間23分21秒
釜淵,38.93281,140.263864,heat,468.826,14.04697,14時間2分49秒,4時間27分11秒
大滝,38.971485,140.320199,cool,463.700,14.00726,14時間0分26秒,4時間29分34秒
及位,38.992983,140.361164,cool,460.718,13.98412,13時間59分3秒,4時間30分57秒
院内,39.049706,140.4138,heat,453.725,13.92971,13時間55分47秒,4時間34分13秒
横堀,39.064533,140.45131,heat,451.565,13.91286,13時間54分46秒,4時間35分14秒
三関,39.110196,140.483796,heat,446.105,13.87020,13時間52分13秒,4時間37分47秒
上湯沢,39.134221,140.485262,heat,443.447,13.84939,13時間50分58秒,4時間39分2秒
湯沢,39.163443,140.487011,heat,440.215,13.82406,13時間49分27秒,4時間40分33秒
下湯沢,39.197196,140.50249,heat,436.297,13.79329,13時間47分36秒,4時間42分24秒
十文字,39.221186,140.526287,heat,433.342,13.77005,13時間46分12秒,4時間43分48秒
醍醐(秋田),39.248716,140.53853,heat,430.155,13.74494,13時間44分42秒,4時間45分18秒
柳田(秋田),39.276385,140.553856,heat,426.913,13.71937,13時間43分10秒,4時間46分50秒
横手,39.310146,140.5604,heat,423.117,13.68938,13時間41分22秒,4時間48分38秒
後三年,39.364891,140.538397,heat,417.396,13.64408,13時間38分39秒,4時間51分21秒
飯詰,39.406013,140.515378,heat,413.203,13.61081,13時間36分39秒,4時間53分21秒
大曲(秋田),39.465712,140.479628,heat,407.179,13.56291,13時間33分46秒,4時間56分14秒
神宮寺,39.494841,140.426518,heat,404.812,13.54405,13時間32分39秒,4時間57分21秒
刈和野,39.547646,140.372402,heat,399.942,13.50519,13時間30分19秒,4時間59分41秒
峰吉川,39.566586,140.32314,heat,398.743,13.49562,13時間29分44秒,5時間0分16秒
羽後境,39.618679,140.320722,heat,393.125,13.45068,13時間27分2秒,5時間2分58秒
大張野,39.663347,140.274071,heat,389.153,13.41884,13時間25分8秒,5時間4分52秒
和田,39.65087,140.218754,heat,391.592,13.43839,13時間26分18秒,5時間3分42秒
四ツ小屋,39.661341,140.144946,heat,391.995,13.44162,13時間26分30秒,5時間3分30秒
秋田,39.716748,140.129931,heat,386.360,13.39642,13時間23分47秒,5時間6分13秒
泉外旭川,39.738358,140.112283,heat,384.431,13.38093,13時間22分51秒,5時間7分9秒
土崎,39.758453,140.073601,heat,383.158,13.37070,13時間22分15秒,5時間7分45秒
上飯島,39.779336,140.06847,eco,381.043,13.35369,13時間21分13秒,5時間8分47秒
追分(秋田),39.809925,140.05781,cool,378.025,13.32939,13時間19分46秒,5時間10分14秒
大久保(秋田),39.87089,140.063079,eco,371.391,13.27588,13時間16分33秒,5時間13分27秒
羽後飯塚,39.898981,140.0733,eco,368.148,13.24967,13時間14分59秒,5時間15分1秒
井川さくら,39.911925,140.076022,eco,366.702,13.23798,13時間14分17秒,5時間15分43秒
