name,lat,lng,attr,distance(km),cool_time(h),cool_time(hms),reduction(hms)
瀬越,43.934987,141.634535,unknown,99.018,7.35832,7時間21分30秒,8時間38分30秒
礼受,43.904871,141.611358,unknown,95.335,7.32249,7時間19分21秒,8時間40分39秒
阿分,43.894339,141.605598,unknown,94.090,7.31037,7時間18分37秒,8時間41分23秒
信砂,43.874479,141.589039,unknown,91.648,7.28662,7時間17分12秒,8時間42分48秒
舎熊,43.869113,141.580068,unknown,90.915,7.27950,7時間16分46秒,8時間43分14秒
朱文別,43.860678,141.564328,unknown,89.744,7.26811,7時間16分5秒,8時間43分55秒
箸別,43.859125,141.55164,unknown,89.383,7.26460,7時間15分53秒,8時間44分7秒
増毛,43.856522,141.527559,unknown,88.766,7.25860,7時間15分31秒,8時間44分29秒
神楽岡,43.745033,142.358257,heat,110.819,7.47316,7時間28分23秒,8時間31分37秒
緑が丘(北海道),43.731074,142.365701,heat,110.225,7.46738,7時間28分3秒,8時間31分57秒
西御料,43.720834,142.371507,heat,109.824,7.46348,7時間27分49秒,8時間32分11秒
西瑞穂,43.70242,142.381982,heat,109.137,7.45679,7時間27分24秒,8時間32分36秒
西神楽,43.682181,142.393677,heat,108.442,7.45003,7時間27分0秒,8時間33分0秒
西聖和,43.669047,142.415209,heat,108.906,7.45454,7時間27分16秒,8時間32分44秒
千代ヶ岡,43.643737,142.451024,heat,109.556,7.46087,7時間27分39秒,8時間32分21秒
北美瑛,43.617884,142.479594,heat,109.831,7.46355,7時間27分49秒,8時間32分11秒
美瑛,43.591186,142.461639,heat,107.003,7.43602,7時間26分10秒,8時間33分50秒
美馬牛,43.537408,142.447192,eco,102.902,7.39611,7時間23分46秒,8時間36分14秒
上富良野,43.464046,142.468761,eco,100.636,7.37406,7時間22分27秒,8時間37分33秒
西中,43.429569,142.441876,eco,97.058,7.33925,7時間20分21秒,8時間39分39秒
ラベンダー畑,43.416919,142.430681,eco,95.663,7.32568,7時間19分32秒,8時間40分28秒
中富良野,43.405704,142.420812,cool,94.438,7.31376,7時間18分50秒,8時間41分10秒
鹿討,43.387499,142.404812,cool,92.467,7.29459,7時間17分41秒,8時間42分19秒
学田,43.366234,142.386118,cool,90.189,7.27244,7時間16分21秒,8時間43分39秒
旭川四条,43.764056,142.375815,heat,113.288,7.49720,7時間29分50秒,8時間30分10秒
新旭川,43.780174,142.384789,heat,115.036,7.51421,7時間30分51秒,8時間29分9秒
永山,43.814158,142.434382,heat,120.524,7.56764,7時間34分4秒,8時間25分56秒
北永山,43.826736,142.454493,heat,122.658,7.58842,7時間35分18秒,8時間24分42秒
南比布,43.853342,142.467271,unknown,125.434,7.61545,7時間36分56秒,8時間23分4秒
比布,43.874478,142.471294,heat,127.299,7.63361,7時間38分1秒,8時間21分59秒
北比布,43.901728,142.476545,unknown,129.732,7.65730,7時間39分26秒,8時間20分34秒
蘭留,43.925072,142.473699,heat,131.428,7.67382,7時間40分26秒,8時間19分34秒
塩狩,43.96794,142.4552,heat,133.903,7.69792,7時間41分53秒,8時間18分7秒
和寒,44.026932,142.415309,heat,136.804,7.72616,7時間43分34秒,8時間16分26秒
東六線,44.068723,142.388073,unknown,139.106,7.74858,7時間44分55秒,8時間15分5秒
剣淵,44.09643,142.364754,heat,140.470,7.76186,7時間45分43秒,8時間14分17秒
北剣淵,44.139423,142.377955,unknown,144.973,7.80570,7時間48分21秒,8時間11分39秒
士別,44.172536,142.388247,cool,148.463,7.83968,7時間50分23秒,8時間9分37秒
下士別,44.210583,142.396405,unknown,152.327,7.87729,7時間52分38秒,8時間7分22秒
多寄,44.241296,142.396315,cool,155.169,7.90495,7時間54分18秒,8時間5分42秒
瑞穂,44.266349,142.396244,cool,157.505,7.92769,7時間55分40秒,8時間4分20秒
風連,44.292238,142.421624,cool,161.019,7.96188,7時間57分43秒,8時間2分17秒
名寄高校,44.331382,142.465484,cool,166.568,8.01587,8時間0分57秒,7時間59分3秒
名寄,44.349403,142.465207,cool,168.242,8.03215,8時間1分56秒,7時間58分4秒
日進(北海道),44.381713,142.467354,cool,171.371,8.06258,8時間3分45秒,7時間56分15秒
北星,44.441569,142.428116,unknown,175.478,8.10251,8時間6分9秒,7時間53分51秒
智恵文,44.455553,142.414772,cool,176.306,8.11056,8時間6分38秒,7時間53分22秒
智北,44.46103,142.394007,cool,176.038,8.10796,8時間6分29秒,7時間53分31秒
南美深,44.462604,142.367822,unknown,175.201,8.09982,8時間5分59秒,7時間54分1秒
美深,44.482951,142.350597,cool,176.567,8.11310,8時間6分47秒,7時間53分13秒
初野,44.512808,142.336129,unknown,179.005,8.13680,8時間8分12秒,7時間51分48秒
紋穂内,44.538761,142.33357,unknown,181.501,8.16106,8時間9分40秒,7時間50分20秒
恩根内,44.598486,142.309447,unknown,186.683,8.21140,8時間12分41秒,7時間47分19秒
豊清水,44.639503,142.270342,unknown,189.597,8.23970,8時間14分23秒,7時間45分37秒
天塩川温泉,44.665041,142.258682,cool,191.853,8.26161,8時間15分42秒,7時間44分18秒
咲来,44.692702,142.267569,cool,194.963,8.29180,8時間17分30秒,7時間42分30秒
音威子府,44.729448,142.259883,cool,198.519,8.32630,8時間19分35秒,7時間40分25秒
筬島,44.738883,142.197777,cool,197.731,8.31866,8時間19分7秒,7時間40分53秒
佐久,44.743986,142.048562,cool,194.498,8.28728,8時間17分14秒,7時間42分46秒
天塩中川,44.81186,142.075335,cool,202.333,8.36330,8時間21分48秒,7時間38分12秒
歌内,44.880493,142.052162,unknown,209.141,8.42930,8時間25分45秒,7時間34分15秒
問寒別,44.91233,142.025562,cool,211.998,8.45698,8時間27分25秒,7時間32分35秒
糠南,44.920778,142.000931,cool,212.415,8.46102,8時間27分40秒,7時間32分20秒
雄信内,44.911735,141.935888,unknown,210.222,8.43977,8時間26分23秒,7時間33分37秒
安牛,44.949809,141.894187,unknown,213.645,8.47293,8時間28分23秒,7時間31分37秒
南幌延,44.965084,141.884892,unknown,215.158,8.48758,8時間29分15秒,7時間30分45秒
上幌延,44.985787,141.880905,unknown,217.351,8.50881,8時間30分32秒,7時間29分28秒
幌延,45.014503,141.84569,eco,219.959,8.53405,8時間32分3秒,7時間27分57秒
下沼,45.037146,141.758218,eco,221.299,8.54702,8時間32分49秒,7時間27分11秒
豊富,45.104624,141.772088,eco,228.880,8.62032,8時間37分13秒,7時間22分47秒
徳満,45.145838,141.751039,unknown,233.177,8.66183,8時間39分43秒,7時間20分17秒
兜沼,45.220236,141.6972,eco,240.841,8.73580,8時間44分9秒,7時間15分51秒
勇知,45.259339,141.685151,eco,245.053,8.77641,8時間46分35秒,7時間13分25秒
抜海,45.316866,141.644576,unknown,251.089,8.83456,8時間50分4秒,7時間9分56秒
南稚内,45.398166,141.683026,eco,260.383,8.92396,8時間55分26秒,7時間4分34秒
稚内,45.416995,141.676999,eco,262.418,8.94351,8時間56分37秒,7時間3分23秒
南永山,43.78055,142.40853,heat,116.463,7.52811,7時間31分41秒,8時間28分19秒
東旭川,43.776571,142.441544,heat,118.139,7.54442,7時間32分40秒,8時間27分20秒
北日ノ出,43.781813,142.466127,unknown,120.008,7.56262,7時間33分45秒,8時間26分15秒
桜岡,43.801812,142.486968,heat,122.731,7.58913,7時間35分21秒,8時間24分39秒
当麻,43.825477,142.516987,heat,126.277,7.62366,7時間37分25秒,8時間22分35秒
将軍山,43.857455,142.521559,unknown,128.926,7.64945,7時間38分58秒,8時間21分2秒
伊香牛,43.876025,142.525227,eco,130.544,7.66521,7時間39分55秒,8時間20分5秒
愛別,43.898635,142.582176,eco,135.602,7.71446,7時間42分52秒,8時間17分8秒
中愛別,43.896216,142.655424,eco,139.813,7.75546,7時間45分20秒,8時間14分40秒
愛山,43.866442,142.680699,unknown,139.243,7.74991,7時間45分0秒,8時間15分0秒
安足間,43.852011,142.693868,eco,139.063,7.74816,7時間44分53秒,8時間15分7秒
東雲(北海道),43.843693,142.716544,unknown,139.928,7.75658,7時間45分24秒,8時間14分36秒
上川,43.848508,142.766895,eco,143.471,7.79108,7時間47分28秒,8時間12分32秒
上白滝,43.876501,143.1444,unknown,170.342,8.05257,8時間3分9秒,7時間56分51秒
白滝,43.884435,143.180795,eco,173.296,8.08130,8時間4分53秒,7時間55分7秒
旧白滝,43.919905,143.236729,unknown,179.170,8.13840,8時間8分18秒,7時間51分42秒
下白滝,43.944553,143.276088,unknown,183.288,8.17842,8時間10分42秒,7時間49分18秒
丸瀬布,44.006354,143.335817,cool,190.978,8.25311,8時間15分11秒,7時間44分49秒
瀬戸瀬,44.008753,143.420937,cool,196.900,8.31059,8時間18分38秒,7時間41分22秒
遠軽,44.060278,143.520667,cool,206.691,8.40555,8時間24分20秒,7時間35分40秒
安国,43.993322,143.535762,cool,203.951,8.37899,8時間22分44秒,7時間37分16秒
生野(北海道),43.959928,143.532945,unknown,201.949,8.35957,8時間21分34秒,7時間38分26秒
生田原,43.923674,143.534627,cool,200.168,8.34230,8時間20分32秒,7時間39分28秒
金華,43.803484,143.57114,unknown,197.015,8.31171,8時間18分42秒,7時間41分18秒
西留辺蘂,43.785345,143.603257,cool,198.585,8.32694,8時間19分37秒,7時間40分23秒
留辺蘂,43.785534,143.621394,cool,199.935,8.34004,8時間20分24秒,7時間39分36秒
相内,43.795948,143.756449,cool,210.408,8.44157,8時間26分30秒,7時間33分30秒
東相内,43.805466,143.809499,cool,214.755,8.48368,8時間29分1秒,7時間30分59秒
西北見,43.803114,143.841586,cool,217.057,8.50597,8時間30分21秒,7時間29分39秒
北見,43.805504,143.898167,cool,221.390,8.54790,8時間32分52秒,7時間27分8秒
柏陽,43.824911,143.916737,cool,223.555,8.56884,8時間34分8秒,7時間25分52秒
愛し野,43.841426,143.932962,cool,225.436,8.58703,8時間35分13秒,7時間24分47秒
端野,43.851172,143.942336,cool,226.534,8.59765,8時間35分52秒,7時間24分8秒
緋牛内,43.880431,143.999887,cool,232.027,8.65073,8時間39分3秒,7時間20分57秒
美幌,43.836967,144.10563,cool,238.208,8.71040,8時間42分37秒,7時間17分23秒
西女満別,43.880057,144.148372,cool,243.093,8.75752,8時間45分27秒,7時間14分33秒
女満別,43.915886,144.170665,cool,246.197,8.78744,8時間47分15秒,7時間12分45秒
呼人,43.963695,144.218945,cool,251.767,8.84109,8時間50分28秒,7時間9分32秒
網走,44.019873,144.254156,cool,256.785,8.88937,8時間53分22秒,7時間6分38秒
桂台,44.016913,144.273223,heat,258.057,8.90160,8時間54分6秒,7時間5分54秒
鱒浦,43.982481,144.296526,heat,258.305,8.90399,8時間54分14秒,7時間5分46秒
藻琴,43.968358,144.320079,heat,259.468,8.91517,8時間54分55秒,7時間5分5秒
北浜(北海道),43.958549,144.352541,heat,261.488,8.93458,8時間56分4秒,7時間3分56秒
原生花園,43.941033,144.41443,heat,265.429,8.97243,8時間58分21秒,7時間1分39秒
浜小清水,43.934077,144.453187,cool,268.075,8.99783,8時間59分52秒,7時間0分8秒
止別,43.921558,144.519818,cool,272.634,9.04155,9時間2分30秒,6時間57分30秒
知床斜里,43.910749,144.661647,cool,283.009,9.14089,9時間8分27秒,6時間51分33秒
中斜里,43.874608,144.659033,cool,281.581,9.12723,9時間7分38秒,6時間52分22秒
南斜里,43.867531,144.63431,unknown,279.455,9.10688,9時間6分25秒,6時間53分35秒
清里町,43.83871,144.593948,cool,275.415,9.06820,9時間4分6秒,6時間55分54秒
札弦,43.786574,144.531526,cool,268.960,9.00632,9時間0分23秒,6時間59分37秒
緑,43.718282,144.505499,eco,264.922,8.96756,8時間58分3秒,7時間1分57秒
川湯温泉,43.616258,144.457749,eco,258.512,8.90598,8時間54分22秒,7時間5分38秒
美留和,43.555316,144.437656,eco,255.536,8.87736,8時間52分38秒,7時間7分22秒
摩周,43.487373,144.463981,eco,256.276,8.88447,8時間53分4秒,7時間6分56秒
南弟子屈,43.428656,144.514729,unknown,259.350,8.91403,8時間54分51秒,7時間5分9秒
磯分内,43.379389,144.554322,eco,261.844,8.93800,8時間56分17秒,7時間3分43秒
標茶,43.298472,144.608434,eco,265.346,8.97163,8時間58分18秒,7時間1分42秒
五十石,43.238771,144.545558,unknown,259.832,8.91866,8時間55分7秒,7時間4分53秒
茅沼,43.202097,144.503788,cool,256.262,8.88434,8時間53分4秒,7時間6分56秒
塘路,43.151739,144.496817,eco,255.538,8.87738,8時間52分39秒,7時間7分21秒
細岡,43.105055,144.469683,eco,253.298,8.85582,8時間51分21秒,7時間8分39秒
釧路湿原,43.100647,144.447799,eco,251.523,8.83874,8時間50分19秒,7時間9分41秒
遠矢,43.047878,144.458367,eco,252.475,8.84790,8時間50分52秒,7時間9分8秒
中小国,41.051702,140.596798,cool,232.745,8.65766,8時間39分28秒,7時間20分32秒
津軽二股,41.145937,140.514231,eco,224.650,8.57943,8時間34分46秒,7時間25分14秒
竜飛海底,41.257228,140.347946,unknown,217.712,8.51231,8時間30分44秒,7時間29分16秒
知内,41.601092,140.33494,unknown,183.299,8.17853,8時間10分43秒,7時間49分17秒
木古内,41.677642,140.434004,eco,172.026,8.06895,8時間4分8秒,7時間55分52秒
江差,41.856727,140.127933,unknown,167.987,8.02967,8時間1分47秒,7時間58分13秒
上ノ国,41.805567,140.124106,unknown,172.790,8.07638,8時間4分35秒,7時間55分25秒
中須田,41.787214,140.149321,unknown,173.275,8.08110,8時間4分52秒,7時間55分8秒
桂岡,41.773096,140.166071,unknown,173.802,8.08622,8時間5分10秒,7時間54分50秒
宮越,41.762404,140.184998,unknown,173.933,8.08749,8時間5分15秒,7時間54分45秒
湯ノ岱,41.750312,140.243698,unknown,172.476,8.07333,8時間4分24秒,7時間55分36秒
神明(北海道),41.734481,140.265709,unknown,173.043,8.07884,8時間4分44秒,7時間55分16秒
吉堀,41.684059,140.379226,unknown,173.407,8.08238,8時間4分57秒,7時間55分3秒
渡島鶴岡,41.671014,140.41137,unknown,173.510,8.08338,8時間5分0秒,7時間55分0秒
札苅,41.699271,140.468097,eco,168.639,8.03601,8時間2分10秒,7時間57分50秒
泉沢,41.700867,140.506797,eco,167.136,8.02139,8時間1分17秒,7時間58分43秒
釜谷,41.712153,140.53718,eco,164.966,8.00028,8時間0分1秒,7時間59分59秒
渡島当別,41.737309,140.579109,eco,161.021,7.96190,7時間57分43秒,8時間2分17秒
茂辺地,41.766604,140.600561,eco,157.329,7.92597,7時間55分34秒,8時間4分26秒
上磯,41.81956,140.640599,eco,150.616,7.86064,7時間51分38秒,8時間8分22秒
清川口,41.824615,140.652906,eco,149.708,7.85180,7時間51分6秒,8時間8分54秒
久根別,41.826727,140.666468,eco,149.068,7.84557,7時間50分44秒,8時間9分16秒
東久根別,41.826005,140.679731,eco,148.736,7.84234,7時間50分32秒,8時間9分28秒
七重浜,41.817643,140.707957,eco,148.765,7.84262,7時間50分33秒,8時間9分27秒
八戸,40.5092,141.431499,eco,284.672,9.15679,9時間9分24秒,6時間50分36秒
新庄,38.76256,140.306064,eco,486.779,11.02436,11時間1分28秒,4時間58分32秒
泉田,38.811758,140.310039,eco,481.333,10.97617,10時間58分34秒,5時間1分26秒
羽前豊里,38.836748,140.242247,eco,479.669,10.96142,10時間57分41秒,5時間2分19秒
真室川,38.858243,140.254814,heat,477.117,10.93877,10時間56分20秒,5時間3分40秒
釜淵,38.93281,140.263864,heat,468.826,10.86497,10時間51分54秒,5時間8分6秒
大滝,38.971485,140.320199,cool,463.700,10.81919,10時間49分9秒,5時間10分51秒
及位,38.992983,140.361164,cool,460.718,10.79250,10時間47分33秒,5時間12分27秒
院内,39.049706,140.4138,heat,453.725,10.72975,10時間43分47秒,5時間16分13秒
横堀,39.064533,140.45131,heat,451.565,10.71033,10時間42分37秒,5時間17分23秒
三関,39.110196,140.483796,heat,446.105,10.66113,10時間39分40秒,5時間20分20秒
上湯沢,39.134221,140.485262,heat,443.447,10.63714,10時間38分14秒,5時間21分46秒
湯沢,39.163443,140.487011,heat,440.215,10.60792,10時間36分29秒,5時間23分31秒
下湯沢,39.197196,140.50249,heat,436.297,10.57244,10時間34分21秒,5時間25分39秒
十文字,39.221186,140.526287,heat,433.342,10.54564,10時間32分44秒,5時間27分16秒
醍醐(秋田),39.248716,140.53853,heat,430.155,10.51669,10時間31分0秒,5時間29分0秒
柳田(秋田),39.276385,140.553856,heat,426.913,10.48720,10時間29分14秒,5時間30分46秒
横手,39.310146,140.5604,heat,423.117,10.45261,10時間27分9秒,5時間32分51秒
後三年,39.364891,140.538397,heat,417.396,10.40038,10時間24分1秒,5時間35分59秒
飯詰,39.406013,140.515378,heat,413.203,10.36202,10時間21分43秒,5時間38分17秒
大曲(秋田),39.465712,140.479628,heat,407.179,10.30677,10時間18分24秒,5時間41分36秒
神宮寺,39.494841,140.426518,heat,404.812,10.28503,10時間17分6秒,5時間42分54秒
刈和野,39.547646,140.372402,heat,399.942,10.24022,10時間14分25秒,5時間45分35秒
峰吉川,39.566586,140.32314,heat,398.743,10.22918,10時間13分45秒,5時間46分15秒
羽後境,39.618679,140.320722,heat,393.125,10.17736,10時間10分38秒,5時間49分22秒
大張野,39.663347,140.274071,heat,389.153,10.14064,10時間8分26秒,5時間51分34秒
和田,39.65087,140.218754,heat,391.592,10.16319,10時間9分47秒,5時間50分13秒
四ツ小屋,39.661341,140.144946,heat,391.995,10.16692,10時間10分1秒,5時間49分59秒
秋田,39.716748,140.129931,heat,386.360,10.11480,10時間6分53秒,5時間53分7秒
泉外旭川,39.738358,140.112283,heat,384.431,10.09693,10時間5分49秒,5時間54分11秒
土崎,39.758453,140.073601,heat,383.158,10.08513,10時間5分6秒,5時間54分54秒
上飯島,39.779336,140.06847,eco,381.043,10.06551,10時間3分56秒,5時間56分4秒
追分(秋田),39.809925,140.05781,cool,378.025,10.03749,10時間2分15秒,5時間57分45秒
大久保(秋田),39.87089,140.063079,eco,371.391,9.97579,9時間58分33秒,6時間1分27秒
羽後飯塚,39.898981,140.0733,eco,368.148,9.94557,9時間56分44秒,6時間3分16秒
井川さくら,39.911925,140.076022,eco,366.702,9.93209,9時間55分56秒,6時間4分4秒
八郎潟,39.947366,140.078382,eco,362.866,9.89628,9時間53分47秒,6時間6分13秒
鯉川,39.996361,140.077474,eco,357.669,9.84769,9時間50分52秒,6時間9分8秒
鹿渡,40.044619,140.082621,eco,352.408,9.79841,9時間47分54秒,6時間12分6秒
森岳,40.103164,140.070886,eco,346.486,9.74284,9時間44分34秒,6時間15分26秒
北金岡,40.141895,140.063565,eco,342.570,9.70603,9時間42分22秒,6時間17分38秒
東能代,40.191579,140.065746,heat,337.256,9.65600,9時間39分22秒,6時間20分38秒
鶴形,40.203879,140.118507,cool,334.589,9.63086,9時間37分51秒,6時間22分9秒
富根,40.217956,140.172643,cool,331.741,9.60400,9時間36分14秒,6時間23分46秒
二ツ井,40.212506,140.235729,cool,330.816,9.59527,9時間35分43秒,6時間24分17秒
前山,40.214785,140.312378,cool,328.845,9.57665,9時間34分36秒,6時間25分24秒
鷹ノ巣(鷹巣),40.232059,140.369816,cool,325.764,9.54754,9時間32分51秒,6時間27分9秒
